fk_pokemon_numero_pokedex,id_instancia
30,2992
30,2993
30,2994
30,2995
30,2996
30,2997
30,2998
30,2999
30,3000
31,3001
31,3002
31,3003
31,3004
31,3005
31,3006
31,3007
31,3008
31,3009
31,3010
31,3011
31,3012
31,3013
31,3014
31,3015
31,3016
31,3017
31,3018
31,3019
31,3020
31,3021
31,3022
31,3023
31,3024
31,3025
31,3026
31,3027
31,3028
31,3029
31,3030
31,3031
31,3032
31,3033
31,3034
31,3035
31,3036
31,3037
31,3038
31,3039
31,3040
31,3041
31,3042
31,3043
31,3044
31,3045
31,3046
31,3047
31,3048
31,3049
31,3050
31,3051
31,3052
31,3053
31,3054
31,3055
31,3056
31,3057
31,3058
31,3059
31,3060
31,3061
31,3062
31,3063
31,3064
31,3065
31,3066
31,3067
31,3068
31,3069
31,3070
31,3071
31,3072
31,3073
31,3074
31,3075
31,3076
31,3077
31,3078
31,3079
31,3080
31,3081
31,3082
31,3083
31,3084
31,3085
31,3086
31,3087
31,3088
31,3089
31,3090
31,3091
31,3092
31,3093
31,3094
31,3095
31,3096
31,3097
31,3098
31,3099
31,3100
32,3101
32,3102
32,3103
32,3104
32,3105
32,3106
32,3107
32,3108
32,3109
32,3110
32,3111
32,3112
32,3113
32,3114
32,3115
32,3116
32,3117
32,3118
32,3119
32,3120
32,3121
32,3122
32,3123
32,3124
32,3125
32,3126
32,3127
32,3128
32,3129
32,3130
32,3131
32,3132
32,3133
32,3134
32,3135
32,3136
32,3137
32,3138
32,3139
32,3140
32,3141
32,3142
32,3143
32,3144
32,3145
32,3146
32,3147
32,3148
32,3149
32,3150
32,3151
32,3152
32,3153
32,3154
32,3155
32,3156
32,3157
32,3158
32,3159
32,3160
32,3161
32,3162
32,3163
32,3164
32,3165
32,3166
32,3167
32,3168
32,3169
32,3170
32,3171
32,3172
32,3173
32,3174
32,3175
32,3176
32,3177
32,3178
32,3179
32,3180
32,3181
32,3182
32,3183
32,3184
32,3185
32,3186
32,3187
32,3188
32,3189
32,3190
32,3191
32,3192
32,3193
32,3194
32,3195
32,3196
32,3197
32,3198
32,3199
32,3200
33,3201
33,3202
33,3203
33,3204
33,3205
33,3206
33,3207
33,3208
33,3209
33,3210
33,3211
33,3212
33,3213
33,3214
33,3215
33,3216
33,3217
33,3218
33,3219
33,3220
33,3221
33,3222
33,3223
33,3224
33,3225
33,3226
33,3227
33,3228
33,3229
33,3230
33,3231
33,3232
33,3233
33,3234
33,3235
33,3236
33,3237
33,3238
33,3239
33,3240
33,3241
33,3242
33,3243
33,3244
33,3245
33,3246
33,3247
33,3248
33,3249
33,3250
33,3251
33,3252
33,3253
33,3254
33,3255
33,3256
33,3257
33,3258
33,3259
33,3260
33,3261
33,3262
33,3263
33,3264
33,3265
33,3266
33,3267
33,3268
33,3269
33,3270
33,3271
33,3272
33,3273
33,3274
33,3275
33,3276
33,3277
33,3278
33,3279
33,3280
33,3281
33,3282
33,3283
33,3284
33,3285
33,3286
33,3287
33,3288
33,3289
33,3290
33,3291
33,3292
33,3293
33,3294
33,3295
33,3296
33,3297
33,3298
33,3299
33,3300
34,3301
34,3302
34,3303
34,3304
34,3305
34,3306
34,3307
34,3308
34,3309
34,3310
34,3311
34,3312
34,3313
34,3314
34,3315
34,3316
34,3317
34,3318
34,3319
34,3320
34,3321
34,3322
34,3323
34,3324
34,3325
34,3326
34,3327
34,3328
34,3329
34,3330
34,3331
34,3332
34,3333
34,3334
34,3335
34,3336
34,3337
34,3338
34,3339
34,3340
34,3341
34,3342
34,3343
34,3344
34,3345
34,3346
34,3347
34,3348
34,3349
34,3350
34,3351
34,3352
34,3353
34,3354
34,3355
34,3356
34,3357
34,3358
34,3359
34,3360
34,3361
34,3362
34,3363
34,3364
34,3365
34,3366
34,3367
34,3368
34,3369
34,3370
34,3371
34,3372
34,3373
34,3374
34,3375
34,3376
34,3377
34,3378
34,3379
34,3380
34,3381
34,3382
34,3383
34,3384
34,3385
34,3386
34,3387
34,3388
34,3389
34,3390
34,3391
34,3392
34,3393
34,3394
34,3395
34,3396
34,3397
34,3398
34,3399
34,3400
35,3401
35,3402
35,3403
35,3404
35,3405
35,3406
35,3407
35,3408
35,3409
35,3410
35,3411
35,3412
35,3413
35,3414
35,3415
35,3416
35,3417
35,3418
35,3419
35,3420
35,3421
35,3422
35,3423
35,3424
35,3425
35,3426
35,3427
35,3428
35,3429
35,3430
35,3431
35,3432
35,3433
35,3434
35,3435
35,3436
35,3437
35,3438
35,3439
35,3440
35,3441
35,3442
35,3443
35,3444
35,3445
35,3446
35,3447
35,3448
35,3449
35,3450
35,3451
35,3452
35,3453
35,3454
35,3455
35,3456
35,3457
35,3458
35,3459
35,3460
35,3461
35,3462
35,3463
35,3464
35,3465
35,3466
35,3467
35,3468
35,3469
35,3470
35,3471
35,3472
35,3473
35,3474
35,3475
35,3476
35,3477
35,3478
35,3479
35,3480
35,3481
35,3482
35,3483
35,3484
35,3485
35,3486
35,3487
35,3488
35,3489
35,3490
35,3491
35,3492
35,3493
35,3494
35,3495
35,3496
35,3497
35,3498
35,3499
35,3500
36,3501
36,3502
36,3503
36,3504
36,3505
36,3506
36,3507
36,3508
36,3509
36,3510
36,3511
36,3512
36,3513
36,3514
36,3515
36,3516
36,3517
36,3518
36,3519
36,3520
36,3521
36,3522
36,3523
36,3524
36,3525
36,3526
36,3527
36,3528
36,3529
36,3530
36,3531
36,3532
36,3533
36,3534
36,3535
36,3536
36,3537
36,3538
36,3539
36,3540
36,3541
36,3542
36,3543
36,3544
36,3545
36,3546
36,3547
36,3548
36,3549
36,3550
36,3551
36,3552
36,3553
36,3554
36,3555
36,3556
36,3557
36,3558
36,3559
36,3560
36,3561
36,3562
36,3563
36,3564
36,3565
36,3566
36,3567
36,3568
36,3569
36,3570
36,3571
36,3572
36,3573
36,3574
36,3575
36,3576
36,3577
36,3578
36,3579
36,3580
36,3581
36,3582
36,3583
36,3584
36,3585
36,3586
36,3587
36,3588
36,3589
36,3590
36,3591
36,3592
36,3593
36,3594
36,3595
36,3596
36,3597
36,3598
36,3599
36,3600
37,3601
37,3602
37,3603
37,3604
37,3605
37,3606
37,3607
37,3608
37,3609
37,3610
37,3611
37,3612
37,3613
37,3614
37,3615
37,3616
37,3617
37,3618
37,3619
37,3620
37,3621
37,3622
37,3623
37,3624
37,3625
37,3626
37,3627
37,3628
37,3629
37,3630
37,3631
37,3632
37,3633
37,3634
37,3635
37,3636
37,3637
37,3638
37,3639
37,3640
37,3641
37,3642
37,3643
37,3644
37,3645
37,3646
37,3647
37,3648
37,3649
37,3650
37,3651
37,3652
37,3653
37,3654
37,3655
37,3656
37,3657
37,3658
37,3659
37,3660
37,3661
37,3662
37,3663
37,3664
37,3665
37,3666
37,3667
37,3668
37,3669
37,3670
37,3671
37,3672
37,3673
37,3674
37,3675
37,3676
37,3677
37,3678
37,3679
37,3680
37,3681
37,3682
37,3683
37,3684
37,3685
37,3686
37,3687
37,3688
37,3689
37,3690
37,3691
37,3692
37,3693
37,3694
37,3695
37,3696
37,3697
37,3698
37,3699
37,3700
38,3701
38,3702
38,3703
38,3704
38,3705
38,3706
38,3707
38,3708
38,3709
38,3710
38,3711
38,3712
38,3713
38,3714
38,3715
38,3716
38,3717
38,3718
38,3719
38,3720
38,3721
38,3722
38,3723
38,3724
38,3725
38,3726
38,3727
38,3728
38,3729
38,3730
38,3731
38,3732
38,3733
38,3734
38,3735
38,3736
38,3737
38,3738
38,3739
38,3740
38,3741
38,3742
38,3743
38,3744
38,3745
38,3746
38,3747
38,3748
38,3749
38,3750
38,3751
38,3752
38,3753
38,3754
38,3755
38,3756
38,3757
38,3758
38,3759
38,3760
38,3761
38,3762
38,3763
38,3764
38,3765
38,3766
38,3767
38,3768
38,3769
38,3770
38,3771
38,3772
38,3773
38,3774
38,3775
38,3776
38,3777
38,3778
38,3779
38,3780
38,3781
38,3782
38,3783
38,3784
38,3785
38,3786
38,3787
38,3788
38,3789
38,3790
38,3791
38,3792
38,3793
38,3794
38,3795
38,3796
38,3797
38,3798
38,3799
38,3800
39,3801
39,3802
39,3803
39,3804
39,3805
39,3806
39,3807
39,3808
39,3809
39,3810
39,3811
39,3812
39,3813
39,3814
39,3815
39,3816
39,3817
39,3818
39,3819
39,3820
39,3821
39,3822
39,3823
39,3824
39,3825
39,3826
39,3827
39,3828
39,3829
39,3830
39,3831
39,3832
39,3833
39,3834
39,3835
39,3836
39,3837
39,3838
39,3839
39,3840
39,3841
39,3842
39,3843
39,3844
39,3845
39,3846
39,3847
39,3848
39,3849
39,3850
39,3851
39,3852
39,3853
39,3854
39,3855
39,3856
39,3857
39,3858
39,3859
39,3860
39,3861
39,3862
39,3863
39,3864
39,3865
39,3866
39,3867
39,3868
39,3869
39,3870
39,3871
39,3872
39,3873
39,3874
39,3875
39,3876
39,3877
39,3878
39,3879
39,3880
39,3881
39,3882
39,3883
39,3884
39,3885
39,3886
39,3887
39,3888
39,3889
39,3890
39,3891
39,3892
39,3893
39,3894
39,3895
39,3896
39,3897
39,3898
39,3899
39,3900
40,3901
40,3902
40,3903
40,3904
40,3905
40,3906
40,3907
40,3908
40,3909
40,3910
40,3911
40,3912
40,3913
40,3914
40,3915
40,3916
40,3917
40,3918
40,3919
40,3920
40,3921
40,3922
40,3923
40,3924
40,3925
40,3926
40,3927
40,3928
40,3929
40,3930
40,3931
40,3932
40,3933
40,3934
40,3935
40,3936
40,3937
40,3938
40,3939
40,3940
40,3941
40,3942
40,3943
40,3944
40,3945
40,3946
40,3947
40,3948
40,3949
40,3950
40,3951
40,3952
40,3953
40,3954
40,3955
40,3956
40,3957
40,3958
40,3959
40,3960
40,3961
40,3962
40,3963
40,3964
40,3965
40,3966
40,3967
40,3968
40,3969
40,3970
40,3971
40,3972
40,3973
40,3974
40,3975
40,3976
40,3977
40,3978
40,3979
40,3980
40,3981
40,3982
40,3983
40,3984
40,3985
40,3986
40,3987
40,3988
40,3989
40,3990
40,3991
40,3992
40,3993
40,3994
40,3995
40,3996
40,3997
40,3998
40,3999
40,4000
41,4001
41,4002
41,4003
41,4004
41,4005
41,4006
41,4007
41,4008
41,4009
41,4010
41,4011
41,4012
41,4013
41,4014
41,4015
41,4016
41,4017
41,4018
41,4019
41,4020
41,4021
41,4022
41,4023
41,4024
41,4025
41,4026
41,4027
41,4028
41,4029
41,4030
41,4031
41,4032
41,4033
41,4034
41,4035
41,4036
41,4037
41,4038
41,4039
41,4040
41,4041
41,4042
41,4043
41,4044
41,4045
41,4046
41,4047
41,4048
41,4049
41,4050
41,4051
41,4052
41,4053
41,4054
41,4055
41,4056
41,4057
41,4058
41,4059
41,4060
41,4061
41,4062
41,4063
41,4064
41,4065
41,4066
41,4067
41,4068
41,4069
41,4070
41,4071
41,4072
41,4073
41,4074
41,4075
41,4076
41,4077
41,4078
41,4079
41,4080
41,4081
41,4082
41,4083
41,4084
41,4085
41,4086
41,4087
41,4088
41,4089
41,4090
41,4091
41,4092
41,4093
41,4094
41,4095
41,4096
41,4097
41,4098
41,4099
41,4100
42,4101
42,4102
42,4103
42,4104
42,4105
42,4106
42,4107
42,4108
42,4109
42,4110
42,4111
42,4112
42,4113
42,4114
42,4115
42,4116
42,4117
42,4118
42,4119
42,4120
42,4121
42,4122
42,4123
42,4124
42,4125
42,4126
42,4127
42,4128
42,4129
42,4130
42,4131
42,4132
42,4133
42,4134
42,4135
42,4136
42,4137
42,4138
42,4139
42,4140
42,4141
42,4142
42,4143
42,4144
42,4145
42,4146
42,4147
42,4148
42,4149
42,4150
42,4151
42,4152
42,4153
42,4154
42,4155
42,4156
42,4157
42,4158
42,4159
42,4160
42,4161
42,4162
42,4163
42,4164
42,4165
42,4166
42,4167
42,4168
42,4169
42,4170
42,4171
42,4172
42,4173
42,4174
42,4175
42,4176
42,4177
42,4178
42,4179
42,4180
42,4181
42,4182
42,4183
42,4184
42,4185
42,4186
42,4187
42,4188
42,4189
42,4190
42,4191
42,4192
42,4193
42,4194
42,4195
42,4196
42,4197
42,4198
42,4199
42,4200
43,4201
43,4202
43,4203
43,4204
43,4205
43,4206
43,4207
43,4208
43,4209
43,4210
43,4211
43,4212
43,4213
43,4214
43,4215
43,4216
43,4217
43,4218
43,4219
43,4220
43,4221
43,4222
43,4223
43,4224
43,4225
43,4226
43,4227
43,4228
43,4229
43,4230
43,4231
43,4232
43,4233
43,4234
43,4235
43,4236
43,4237
43,4238
43,4239
43,4240
43,4241
43,4242
43,4243
43,4244
43,4245
43,4246
43,4247
43,4248
43,4249
43,4250
43,4251
43,4252
43,4253
43,4254
43,4255
43,4256
43,4257
43,4258
43,4259
43,4260
43,4261
43,4262
43,4263
43,4264
43,4265
43,4266
43,4267
43,4268
43,4269
43,4270
43,4271
43,4272
43,4273
43,4274
43,4275
43,4276
43,4277
43,4278
43,4279
43,4280
43,4281
43,4282
43,4283
43,4284
43,4285
43,4286
43,4287
43,4288
43,4289
43,4290
43,4291
43,4292
43,4293
43,4294
43,4295
43,4296
43,4297
43,4298
43,4299
43,4300
44,4301
44,4302
44,4303
44,4304
44,4305
44,4306
44,4307
44,4308
44,4309
44,4310
44,4311
44,4312
44,4313
44,4314
44,4315
44,4316
44,4317
44,4318
44,4319
44,4320
44,4321
44,4322
44,4323
44,4324
44,4325
44,4326
44,4327
44,4328
44,4329
44,4330
44,4331
44,4332
44,4333
44,4334
44,4335
44,4336
44,4337
44,4338
44,4339
44,4340
44,4341
44,4342
44,4343
44,4344
44,4345
44,4346
44,4347
44,4348
44,4349
44,4350
44,4351
44,4352
44,4353
44,4354
44,4355
44,4356
44,4357
44,4358
44,4359
44,4360
44,4361
44,4362
44,4363
44,4364
44,4365
44,4366
44,4367
44,4368
44,4369
44,4370
44,4371
44,4372
44,4373
44,4374
44,4375
44,4376
44,4377
44,4378
44,4379
44,4380
44,4381
44,4382
44,4383
44,4384
44,4385
44,4386
44,4387
44,4388
44,4389
44,4390
44,4391
44,4392
44,4393
44,4394
44,4395
44,4396
44,4397
44,4398
44,4399
44,4400
45,4401
45,4402
45,4403
45,4404
45,4405
45,4406
45,4407
45,4408
45,4409
45,4410
45,4411
45,4412
45,4413
45,4414
45,4415
45,4416
45,4417
45,4418
45,4419
45,4420
45,4421
45,4422
45,4423
45,4424
45,4425
45,4426
45,4427
45,4428
45,4429
45,4430
45,4431
45,4432
45,4433
45,4434
45,4435
45,4436
45,4437
45,4438
45,4439
45,4440
45,4441
45,4442
45,4443
45,4444
45,4445
45,4446
45,4447
45,4448
45,4449
45,4450
45,4451
45,4452
45,4453
45,4454
45,4455
45,4456
45,4457
45,4458
45,4459
45,4460
45,4461
45,4462
45,4463
45,4464
45,4465
45,4466
45,4467
45,4468
45,4469
45,4470
45,4471
45,4472
45,4473
45,4474
45,4475
45,4476
45,4477
45,4478
45,4479
45,4480
45,4481
45,4482
45,4483
45,4484
45,4485
45,4486
45,4487
45,4488
45,4489
45,4490
45,4491
45,4492
45,4493
45,4494
45,4495
45,4496
45,4497
45,4498
45,4499
45,4500
46,4501
46,4502
46,4503
46,4504
46,4505
46,4506
46,4507
46,4508
46,4509
46,4510
46,4511
46,4512
46,4513
46,4514
46,4515
46,4516
46,4517
46,4518
46,4519
46,4520
46,4521
46,4522
46,4523
46,4524
46,4525
46,4526
46,4527
46,4528
46,4529
46,4530
46,4531
46,4532
46,4533
46,4534
46,4535
46,4536
46,4537
46,4538
46,4539
46,4540
46,4541
46,4542
46,4543
46,4544
46,4545
46,4546
46,4547
46,4548
46,4549
46,4550
46,4551
46,4552
46,4553
46,4554
46,4555
46,4556
46,4557
46,4558
46,4559
46,4560
46,4561
46,4562
46,4563
46,4564
46,4565
46,4566
46,4567
46,4568
46,4569
46,4570
46,4571
46,4572
46,4573
46,4574
46,4575
46,4576
46,4577
46,4578
46,4579
46,4580
46,4581
46,4582
46,4583
46,4584
46,4585
46,4586
46,4587
46,4588
46,4589
46,4590
46,4591
46,4592
46,4593
46,4594
46,4595
46,4596
46,4597
46,4598
46,4599
46,4600
47,4601
47,4602
47,4603
47,4604
47,4605
47,4606
47,4607
47,4608
47,4609
47,4610
47,4611
47,4612
47,4613
47,4614
47,4615
47,4616
47,4617
47,4618
47,4619
47,4620
47,4621
47,4622
47,4623
47,4624
47,4625
47,4626
47,4627
47,4628
47,4629
47,4630
47,4631
47,4632
47,4633
47,4634
47,4635
47,4636
47,4637
47,4638
47,4639
47,4640
47,4641
47,4642
47,4643
47,4644
47,4645
47,4646
47,4647
47,4648
47,4649
47,4650
47,4651
47,4652
47,4653
47,4654
47,4655
47,4656
47,4657
47,4658
47,4659
47,4660
47,4661
47,4662
47,4663
47,4664
47,4665
47,4666
47,4667
47,4668
47,4669
47,4670
47,4671
47,4672
47,4673
47,4674
47,4675
47,4676
47,4677
47,4678
47,4679
47,4680
47,4681
47,4682
47,4683
47,4684
47,4685
47,4686
47,4687
47,4688
47,4689
47,4690
47,4691
47,4692
47,4693
47,4694
47,4695
47,4696
47,4697
47,4698
47,4699
47,4700
48,4701
48,4702
48,4703
48,4704
48,4705
48,4706
48,4707
48,4708
48,4709
48,4710
48,4711
48,4712
48,4713
48,4714
48,4715
48,4716
48,4717
48,4718
48,4719
48,4720
48,4721
48,4722
48,4723
48,4724
48,4725
48,4726
48,4727
48,4728
48,4729
48,4730
48,4731
48,4732
48,4733
48,4734
48,4735
48,4736
48,4737
48,4738
48,4739
48,4740
48,4741
48,4742
48,4743
48,4744
48,4745
48,4746
48,4747
48,4748
48,4749
48,4750
48,4751
48,4752
48,4753
48,4754
48,4755
48,4756
48,4757
48,4758
48,4759
48,4760
48,4761
48,4762
48,4763
48,4764
48,4765
48,4766
48,4767
48,4768
48,4769
48,4770
48,4771
48,4772
48,4773
48,4774
48,4775
48,4776
48,4777
48,4778
48,4779
48,4780
48,4781
48,4782
48,4783
48,4784
48,4785
48,4786
48,4787
48,4788
48,4789
48,4790
48,4791
48,4792
48,4793
48,4794
48,4795
48,4796
48,4797
48,4798
48,4799
48,4800
49,4801
49,4802
49,4803
49,4804
49,4805
49,4806
49,4807
49,4808
49,4809
49,4810
49,4811
49,4812
49,4813
49,4814
49,4815
49,4816
49,4817
49,4818
49,4819
49,4820
49,4821
49,4822
49,4823
49,4824
49,4825
49,4826
49,4827
49,4828
49,4829
49,4830
49,4831
49,4832
49,4833
49,4834
49,4835
49,4836
49,4837
49,4838
49,4839
49,4840
49,4841
49,4842
49,4843
49,4844
49,4845
49,4846
49,4847
49,4848
49,4849
49,4850
49,4851
49,4852
49,4853
49,4854
49,4855
49,4856
49,4857
49,4858
49,4859
49,4860
49,4861
49,4862
49,4863
49,4864
49,4865
49,4866
49,4867
49,4868
49,4869
49,4870
49,4871
49,4872
49,4873
49,4874
49,4875
49,4876
49,4877
49,4878
49,4879
49,4880
49,4881
49,4882
49,4883
49,4884
49,4885
49,4886
49,4887
49,4888
49,4889
49,4890
49,4891
49,4892
49,4893
49,4894
49,4895
49,4896
49,4897
49,4898
49,4899
49,4900
50,4901
50,4902
50,4903
50,4904
50,4905
50,4906
50,4907
50,4908
50,4909
50,4910
50,4911
50,4912
50,4913
50,4914
50,4915
50,4916
50,4917
50,4918
50,4919
50,4920
50,4921
50,4922
50,4923
50,4924
50,4925
50,4926
50,4927
50,4928
50,4929
50,4930
50,4931
50,4932
50,4933
50,4934
50,4935
50,4936
50,4937
50,4938
50,4939
50,4940
50,4941
50,4942
50,4943
50,4944
50,4945
50,4946
50,4947
50,4948
50,4949
50,4950
50,4951
50,4952
50,4953
50,4954
50,4955
50,4956
50,4957
50,4958
50,4959
50,4960
50,4961
50,4962
50,4963
50,4964
50,4965
50,4966
50,4967
50,4968
50,4969
50,4970
50,4971
50,4972
50,4973
50,4974
50,4975
50,4976
50,4977
50,4978
50,4979
50,4980
50,4981
50,4982
50,4983
50,4984
50,4985
50,4986
50,4987
50,4988
50,4989
50,4990
50,4991
50,4992
50,4993
50,4994
50,4995
50,4996
50,4997
50,4998
50,4999
50,5000
51,5001
51,5002
51,5003
51,5004
51,5005
51,5006
51,5007
51,5008
51,5009
51,5010
51,5011
51,5012
51,5013
51,5014
51,5015
51,5016
51,5017
51,5018
51,5019
51,5020
51,5021
51,5022
51,5023
51,5024
51,5025
51,5026
51,5027
51,5028
51,5029
51,5030
51,5031
51,5032
51,5033
51,5034
51,5035
51,5036
51,5037
51,5038
51,5039
51,5040
51,5041
51,5042
51,5043
51,5044
51,5045
51,5046
51,5047
51,5048
51,5049
51,5050
51,5051
51,5052
51,5053
51,5054
51,5055
51,5056
51,5057
51,5058
51,5059
51,5060
51,5061
51,5062
51,5063
51,5064
51,5065
51,5066
51,5067
51,5068
51,5069
51,5070
51,5071
51,5072
51,5073
51,5074
51,5075
51,5076
51,5077
51,5078
51,5079
51,5080
51,5081
51,5082
51,5083
51,5084
51,5085
51,5086
51,5087
51,5088
51,5089
51,5090
51,5091
51,5092
51,5093
51,5094
51,5095
51,5096
51,5097
51,5098
51,5099
51,5100
52,5101
52,5102
52,5103
52,5104
52,5105
52,5106
52,5107
52,5108
52,5109
52,5110
52,5111
52,5112
52,5113
52,5114
52,5115
52,5116
52,5117
52,5118
52,5119
52,5120
52,5121
52,5122
52,5123
52,5124
52,5125
52,5126
52,5127
52,5128
52,5129
52,5130
52,5131
52,5132
52,5133
52,5134
52,5135
52,5136
52,5137
52,5138
52,5139
52,5140
52,5141
52,5142
52,5143
52,5144
52,5145
52,5146
52,5147
52,5148
52,5149
52,5150
52,5151
52,5152
52,5153
52,5154
52,5155
52,5156
52,5157
52,5158
52,5159
52,5160
52,5161
52,5162
52,5163
52,5164
52,5165
52,5166
52,5167
52,5168
52,5169
52,5170
52,5171
52,5172
52,5173
52,5174
52,5175
52,5176
52,5177
52,5178
52,5179
52,5180
52,5181
52,5182
52,5183
52,5184
52,5185
52,5186
52,5187
52,5188
52,5189
52,5190
52,5191
52,5192
52,5193
52,5194
52,5195
52,5196
52,5197
52,5198
52,5199
52,5200
53,5201
53,5202
53,5203
53,5204
53,5205
53,5206
53,5207
53,5208
53,5209
53,5210
53,5211
53,5212
53,5213
53,5214
53,5215
53,5216
53,5217
53,5218
53,5219
53,5220
53,5221
53,5222
53,5223
53,5224
53,5225
53,5226
53,5227
53,5228
53,5229
53,5230
53,5231
53,5232
53,5233
53,5234
53,5235
53,5236
53,5237
53,5238
53,5239
53,5240
53,5241
53,5242
53,5243
53,5244
53,5245
53,5246
53,5247
53,5248
53,5249
53,5250
53,5251
53,5252
53,5253
53,5254
53,5255
53,5256
53,5257
53,5258
53,5259
53,5260
53,5261
53,5262
53,5263
53,5264
53,5265
53,5266
53,5267
53,5268
53,5269
53,5270
53,5271
53,5272
53,5273
53,5274
53,5275
53,5276
53,5277
53,5278
53,5279
53,5280
53,5281
53,5282
53,5283
53,5284
53,5285
53,5286
53,5287
53,5288
53,5289
53,5290
53,5291
53,5292
53,5293
53,5294
53,5295
53,5296
53,5297
53,5298
53,5299
53,5300
54,5301
54,5302
54,5303
54,5304
54,5305
54,5306
54,5307
54,5308
54,5309
54,5310
54,5311
54,5312
54,5313
54,5314
54,5315
54,5316
54,5317
54,5318
54,5319
54,5320
54,5321
54,5322
54,5323
54,5324
54,5325
54,5326
54,5327
54,5328
54,5329
54,5330
54,5331
54,5332
54,5333
54,5334
54,5335
54,5336
54,5337
54,5338
54,5339
54,5340
54,5341
54,5342
54,5343
54,5344
54,5345
54,5346
54,5347
54,5348
54,5349
54,5350
54,5351
54,5352
54,5353
54,5354
54,5355
54,5356
54,5357
54,5358
54,5359
54,5360
54,5361
54,5362
54,5363
54,5364
54,5365
54,5366
54,5367
54,5368
54,5369
54,5370
54,5371
54,5372
54,5373
54,5374
54,5375
54,5376
54,5377
54,5378
54,5379
54,5380
54,5381
54,5382
54,5383
54,5384
54,5385
54,5386
54,5387
54,5388
54,5389
54,5390
54,5391
54,5392
54,5393
54,5394
54,5395
54,5396
54,5397
54,5398
54,5399
54,5400
55,5401
55,5402
55,5403
55,5404
55,5405
55,5406
55,5407
55,5408
55,5409
55,5410
55,5411
55,5412
55,5413
55,5414
55,5415
55,5416
55,5417
55,5418
55,5419
55,5420
55,5421
55,5422
55,5423
55,5424
55,5425
55,5426
55,5427
55,5428
55,5429
55,5430
55,5431
55,5432
55,5433
55,5434
55,5435
55,5436
55,5437
55,5438
55,5439
55,5440
55,5441
55,5442
55,5443
55,5444
55,5445
55,5446
55,5447
55,5448
55,5449
55,5450
55,5451
55,5452
55,5453
55,5454
55,5455
55,5456
55,5457
55,5458
55,5459
55,5460
55,5461
55,5462
55,5463
55,5464
55,5465
55,5466
55,5467
55,5468
55,5469
55,5470
55,5471
55,5472
55,5473
55,5474
55,5475
55,5476
55,5477
55,5478
55,5479
55,5480
55,5481
55,5482
55,5483
55,5484
55,5485
55,5486
55,5487
55,5488
55,5489
55,5490
55,5491
55,5492
55,5493
55,5494
55,5495
55,5496
55,5497
55,5498
55,5499
55,5500
56,5501
56,5502
56,5503
56,5504
56,5505
56,5506
56,5507
56,5508
56,5509
56,5510
56,5511
56,5512
56,5513
56,5514
56,5515
56,5516
56,5517
56,5518
56,5519
56,5520
56,5521
56,5522
56,5523
56,5524
56,5525
56,5526
56,5527
56,5528
56,5529
56,5530
56,5531
56,5532
56,5533
56,5534
56,5535
56,5536
56,5537
56,5538
56,5539
56,5540
56,5541
56,5542
56,5543
56,5544
56,5545
56,5546
56,5547
56,5548
56,5549
56,5550
56,5551
56,5552
56,5553
56,5554
56,5555
56,5556
56,5557
56,5558
56,5559
56,5560
56,5561
56,5562
56,5563
56,5564
56,5565
56,5566
56,5567
56,5568
56,5569
56,5570
56,5571
56,5572
56,5573
56,5574
56,5575
56,5576
56,5577
56,5578
56,5579
56,5580
56,5581
56,5582
56,5583
56,5584
56,5585
56,5586
56,5587
56,5588
56,5589
56,5590
56,5591
56,5592
56,5593
56,5594
56,5595
56,5596
56,5597
56,5598
56,5599
56,5600
57,5601
57,5602
57,5603
57,5604
57,5605
57,5606
57,5607
57,5608
57,5609
57,5610
57,5611
57,5612
57,5613
57,5614
57,5615
57,5616
57,5617
57,5618
57,5619
57,5620
57,5621
57,5622
57,5623
57,5624
57,5625
57,5626
57,5627
57,5628
57,5629
57,5630
57,5631
57,5632
57,5633
57,5634
57,5635
57,5636
57,5637
57,5638
57,5639
57,5640
57,5641
57,5642
57,5643
57,5644
57,5645
57,5646
57,5647
57,5648
57,5649
57,5650
57,5651
57,5652
57,5653
57,5654
57,5655
57,5656
57,5657
57,5658
57,5659
57,5660
57,5661
57,5662
57,5663
57,5664
57,5665
57,5666
57,5667
57,5668
57,5669
57,5670
57,5671
57,5672
57,5673
57,5674
57,5675
57,5676
57,5677
57,5678
57,5679
57,5680
57,5681
57,5682
57,5683
57,5684
57,5685
57,5686
57,5687
57,5688
57,5689
57,5690
57,5691
57,5692
57,5693
57,5694
57,5695
57,5696
57,5697
57,5698
57,5699
57,5700
58,5701
58,5702
58,5703
58,5704
58,5705
58,5706
58,5707
58,5708
58,5709
58,5710
58,5711
58,5712
58,5713
58,5714
58,5715
58,5716
58,5717
58,5718
58,5719
58,5720
58,5721
58,5722
58,5723
58,5724
58,5725
58,5726
58,5727
58,5728
58,5729
58,5730
58,5731
58,5732
58,5733
58,5734
58,5735
58,5736
58,5737
58,5738
58,5739
58,5740
58,5741
58,5742
58,5743
58,5744
58,5745
58,5746
58,5747
58,5748
58,5749
58,5750
58,5751
58,5752
58,5753
58,5754
58,5755
58,5756
58,5757
58,5758
58,5759
58,5760
58,5761
58,5762
58,5763
58,5764
58,5765
58,5766
58,5767
58,5768
58,5769
58,5770
58,5771
58,5772
58,5773
58,5774
58,5775
58,5776
58,5777
58,5778
58,5779
58,5780
58,5781
58,5782
58,5783
58,5784
58,5785
58,5786
